loss,train_auc,valid_auc,params,iteration,train_time,best_round,feature_importance
-0.788829236247837,0.7988794962766445,0.788829236247837,"{'max_depth': 7, 'num_leaves': 50, 'subsample': 0.6582203368051713, 'colsample_bytree': 0.774519980457934, 'reg_alpha': 0.017853753881138027, 'reg_lambda': 0.31677845643668323, 'min_child_samples': 135, 'min_split_gain': 0.06904355624252592, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",238,6.728537499904633,95,"[2258.7981789509454, 131263.7788710793, 11229.14192356666, 66294.42582297325, 175660.53422296047, 99628.01271303494, 24496.888195991516, 11725.817374944687, 22565.699049631756]"
-0.7887627682702162,0.797221970040367,0.7887627682702162,"{'max_depth': 6, 'num_leaves': 25, 'subsample': 0.6208183912931768, 'colsample_bytree': 0.9164997581027207, 'reg_alpha': 0.03667125584978301, 'reg_lambda': 8.512487984312417, 'min_child_samples': 70, 'min_split_gain': 0.054149460592254645, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",239,8.826329699950293,182,"[1786.8951213757198, 163741.65943067768, 7714.266390363376, 65805.9298311472, 152255.7543294827, 93897.54320770502, 22880.04306979974, 9332.808592177927, 22073.033163825672]"
-0.7881481505534237,0.8075537541289016,0.7881481505534237,"{'max_depth': 8, 'num_leaves': 100, 'subsample': 0.7831123854561377, 'colsample_bytree': 0.9350729352081507, 'reg_alpha': 0.02287972309768719, 'reg_lambda': 0.18865336585997988, 'min_child_samples': 50, 'min_split_gain': 0.06160933308041272, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",240,7.446892600040883,83,"[2840.0762808322906, 131640.48562548557, 15840.678830623627, 68534.83825961749, 181698.32349502048, 102229.95552237828, 27533.812385161717, 24285.339322129887, 21628.738932768505]"
-0.7884911637432626,0.8012282476449407,0.7884911637432626,"{'max_depth': 7, 'num_leaves': 65, 'subsample': 0.984761793731541, 'colsample_bytree': 0.7509727204290563, 'reg_alpha': 0.042990043736904064, 'reg_lambda': 0.6625034452482175, 'min_child_samples': 55, 'min_split_gain': 0.11813379996950629, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",241,6.908520499942824,87,"[2425.178360144297, 131671.64295518398, 12791.682578146458, 66765.78857254982, 175548.7673036655, 100774.57469709714, 24930.117194573086, 15415.285568873087, 21471.911553382874]"
-0.7889974769813657,0.8010858804294262,0.7889974769813657,"{'max_depth': 8, 'num_leaves': 50, 'subsample': 0.7722524895332118, 'colsample_bytree': 0.8580501600047638, 'reg_alpha': 0.06441121704585122, 'reg_lambda': 0.40577526749902476, 'min_child_samples': 115, 'min_split_gain': 0.010917277339168802, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",242,7.217157199978828,107,"[2335.584951877594, 138298.0299650828, 10485.898324330648, 67624.37714660168, 174453.1783973376, 97423.80135766666, 25924.91972688834, 14513.354677776495, 22621.39254808426]"
-0.788540537031727,0.7978029476196609,0.788540537031727,"{'max_depth': 8, 'num_leaves': 20, 'subsample': 0.609469869039343, 'colsample_bytree': 0.8775643703005931, 'reg_alpha': 0.03276903415349793, 'reg_lambda': 0.8314285840974048, 'min_child_samples': 75, 'min_split_gain': 0.025821427700549394, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",243,9.229388999985531,218,"[2016.8304696877797, 173549.75690555573, 7455.864190022151, 67449.26962323983, 142221.87519661585, 97151.6624499162, 24502.656391700108, 10561.422369639078, 21771.070915142696]"
-0.7893292679389438,0.8008072859719255,0.7893292679389438,"{'max_depth': 7, 'num_leaves': 35, 'subsample': 0.8769141733049969, 'colsample_bytree': 0.7332946370559199, 'reg_alpha': 0.14219546547160095, 'reg_lambda': 1.4486384044470566, 'min_child_samples': 80, 'min_split_gain': 0.00044734918196697587, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",244,8.163840800058097,159,"[2505.128124475479, 138786.53670765957, 11008.492369075617, 66982.63705223799, 175100.08146238327, 101052.44666230679, 23907.06176308791, 13799.000839288035, 23817.653731505077]"
-0.7886117622448068,0.7989374081927861,0.7886117622448068,"{'max_depth': 6, 'num_leaves': 30, 'subsample': 0.9986164961392276, 'colsample_bytree': 0.7318100064339709, 'reg_alpha': 0.27320698174948144, 'reg_lambda': 5.371050130432094, 'min_child_samples': 80, 'min_split_gain': 0.00017910226076606195, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",245,8.547993900021538,181,"[2250.9152698516846, 137936.26555814347, 9974.881587922573, 65183.24686495463, 173737.9747556448, 100759.69405500591, 22697.070315693814, 11593.651108443737, 23417.92841788133]"
-0.7882980932878167,0.7981673644055558,0.7882980932878167,"{'max_depth': 6, 'num_leaves': 55, 'subsample': 0.7454214911522803, 'colsample_bytree': 0.7678487390108727, 'reg_alpha': 0.2168069895382325, 'reg_lambda': 3.947797704991348, 'min_child_samples': 25, 'min_split_gain': 0.013680358811160254, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",246,6.9102270000148565,95,"[1935.837779695789, 130345.80439743523, 10351.794156024853, 66174.03961666425, 173188.66303463778, 100138.84343881409, 23249.635307153065, 11199.629327970246, 21217.201892534893]"
-0.7885408122326562,0.7983002952940851,0.7885408122326562,"{'max_depth': 6, 'num_leaves': 40, 'subsample': 0.8254491195083449, 'colsample_bytree': 0.7979203356833405, 'reg_alpha': 0.13007260287036482, 'reg_lambda': 3.2800331326125662, 'min_child_samples': 65, 'min_split_gain': 0.019285204475604212, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",247,7.496541500091553,122,"[2085.704974373182, 133017.66476362944, 10080.6090178291, 66048.77077698708, 173658.0414131681, 101247.76379822691, 23575.23754342397, 11109.092834611734, 22176.82263302803]"
-0.7872203812628632,0.7972285809291093,0.7872203812628632,"{'max_depth': 5, 'num_leaves': 75, 'subsample': 0.6454742773177227, 'colsample_bytree': 0.8962986113438969, 'reg_alpha': 0.37895772890452695, 'reg_lambda': 2.4737442621202725, 'min_child_samples': 45, 'min_split_gain': 0.11311823067782664, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",248,9.713287400081754,200,"[1776.9821011722088, 154858.51581963897, 8288.87626923124, 71005.87971727054, 154699.108034797, 97621.15542882681, 22160.717019299667, 10945.04265527924, 21616.39247347911]"
-0.7885674064857181,0.7978666627731039,0.7885674064857181,"{'max_depth': 6, 'num_leaves': 35, 'subsample': 0.6014158941616841, 'colsample_bytree': 0.8093580641161141, 'reg_alpha': 0.11508217777920449, 'reg_lambda': 1.9251730591034206, 'min_child_samples': 30, 'min_split_gain': 0.030538229049023567, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",249,7.8063245001249015,128,"[1959.859071413676, 133026.95561309656, 9431.399213949839, 67258.14459705353, 174490.80235219002, 100408.3187477986, 23223.77362036705, 10908.964547241727, 22133.452908595402]"
-0.7880730081847847,0.795505843882783,0.7880730081847847,"{'max_depth': 6, 'num_leaves': 25, 'subsample': 0.8032739594279759, 'colsample_bytree': 0.8442697745228346, 'reg_alpha': 0.17970953686323637, 'reg_lambda': 7.123564802421612, 'min_child_samples': 35, 'min_split_gain': 0.09181103690145026, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",250,8.068949499865994,155,"[1683.0394101937611, 161304.06485668817, 7243.043447812398, 66164.94937586784, 152539.79153466225, 92789.29707988103, 22198.328875223797, 8184.84288541476, 20776.773796161015]"
-0.7889889085894307,0.8000959115082026,0.7889889085894307,"{'max_depth': 7, 'num_leaves': 45, 'subsample': 0.6278170670505306, 'colsample_bytree': 0.9239149412634289, 'reg_alpha': 0.15212961653535947, 'reg_lambda': 1.4295492790598834, 'min_child_samples': 55, 'min_split_gain': 0.006157375186557184, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",251,7.295415899949148,111,"[2093.204673687617, 136714.54080808163, 9682.43831284841, 67633.81851816177, 175077.5497639974, 97156.25491921107, 26103.043358564377, 13120.559534589449, 22080.535719950993]"
-0.7885377419720392,0.7980284442491749,0.7885377419720392,"{'max_depth': 6, 'num_leaves': 15, 'subsample': 0.8791545245037564, 'colsample_bytree': 0.9558358763938699, 'reg_alpha': 0.3455041103321828, 'reg_lambda': 4.629108077337133, 'min_child_samples': 90, 'min_split_gain': 0.0003798655035050431, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",252,12.33553050016053,335,"[1939.853650490443, 201319.44654969373, 6748.501590232055, 66134.68851478894, 119134.11927803357, 98854.042983373, 24254.68306215604, 9598.75610846281, 19219.817526419956]"
-0.7885881217450175,0.8038668768929945,0.7885881217450175,"{'max_depth': 7, 'num_leaves': 90, 'subsample': 0.6744576004477729, 'colsample_bytree': 0.7840647616493241, 'reg_alpha': 0.08371106452056608, 'reg_lambda': 1.0894706435841806, 'min_child_samples': 80, 'min_split_gain': 0.05791672788348089, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",253,7.13551489985548,89,"[2694.935640076796, 133254.81879071644, 15013.355916361013, 66738.21966087818, 175954.49265408763, 102341.36964564025, 25414.02465388179, 18507.87378996114, 21621.78758964936]"
-0.7879949752819408,0.7978865992595328,0.7879949752819408,"{'max_depth': 5, 'num_leaves': 20, 'subsample': 0.8555116708521929, 'colsample_bytree': 0.9044677511855009, 'reg_alpha': 0.589413000567091, 'reg_lambda': 1.6954400754733396, 'min_child_samples': 20, 'min_split_gain': 0.01652114586171431, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",254,10.610240999842063,261,"[1716.4206930001576, 162445.86297168335, 7284.237956682841, 71435.03937890132, 151025.3748782476, 96118.342422386, 21818.225006143253, 10377.595824797949, 24238.86920241515]"
-0.7880064901608845,0.7966029101317611,0.7880064901608845,"{'max_depth': 7, 'num_leaves': 35, 'subsample': 0.9504424965019285, 'colsample_bytree': 0.8654053190527141, 'reg_alpha': 0.9982788501003776, 'reg_lambda': 1.2018187125284223, 'min_child_samples': 45, 'min_split_gain': 0.13624938135841794, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",255,7.4725915000308305,112,"[1695.5857297579448, 147968.4805229505, 7970.349680423737, 66501.43860133488, 164032.44165388742, 93762.9738855362, 24003.52809325854, 9853.992945591608, 19099.236417452496]"
-0.7883634088503694,0.7955736715596426,0.7883634088503694,"{'max_depth': 6, 'num_leaves': 30, 'subsample': 0.7257666999701067, 'colsample_bytree': 0.8268098520571541, 'reg_alpha': 0.10082845805553649, 'reg_lambda': 2.854121943124685, 'min_child_samples': 50, 'min_split_gain': 0.03772845192700772, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",256,6.6311141001060605,116,"[1835.6222358544667, 132690.88781721392, 8119.308326164882, 66437.4930837949, 171510.2966782252, 99287.19112634659, 22402.354892333347, 8062.104378071924, 22237.061406056087]"
-0.7882185491387791,0.8024681863920576,0.7882185491387791,"{'max_depth': 7, 'num_leaves': 80, 'subsample': 0.9202920016795455, 'colsample_bytree': 0.8173198619141694, 'reg_alpha': 0.3018483636794842, 'reg_lambda': 0.9531640825868574, 'min_child_samples': 65, 'min_split_gain': 0.17061637043429856, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",257,6.4460026999004185,85,"[2343.340756714344, 132329.12701755762, 13951.777862062057, 66555.78314401706, 175822.07828291258, 100996.1100159188, 24353.55992992719, 17096.658751716215, 21226.520371198654]"
-0.7888659661541597,0.8004011101673467,0.7888659661541597,"{'max_depth': 8, 'num_leaves': 40, 'subsample': 0.8746722246859048, 'colsample_bytree': 0.7217036119735717, 'reg_alpha': 0.044011472981907336, 'reg_lambda': 0.6332321203460275, 'min_child_samples': 100, 'min_split_gain': 0.008116742354049297, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",258,7.291369899874553,133,"[2519.4851218064628, 146623.91672150293, 12387.420020622512, 66102.16911872228, 159239.9901767572, 106087.92142379284, 23217.745614846546, 14573.454149246216, 23878.41028181712]"
-0.7887865948928363,0.8036133125563701,0.7887865948928363,"{'max_depth': 8, 'num_leaves': 45, 'subsample': 0.8358979216451636, 'colsample_bytree': 0.7137763366786637, 'reg_alpha': 0.05443411335037549, 'reg_lambda': 0.7262235177797637, 'min_child_samples': 75, 'min_split_gain': 0.0043001918433467155, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",259,8.446582900127396,151,"[2829.3043201764426, 149055.6454529365, 14607.663062194983, 67185.13665453593, 160004.84531370798, 108170.39437491696, 23340.06582578023, 18907.045252919197, 24223.795672814053]"
-0.7887246200284244,0.7987831831859791,0.7887246200284244,"{'max_depth': 8, 'num_leaves': 30, 'subsample': 0.8667445754258586, 'colsample_bytree': 0.6955294915798774, 'reg_alpha': 0.016642013305342103, 'reg_lambda': 0.4530290206063716, 'min_child_samples': 105, 'min_split_gain': 0.013792138090129441, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",260,7.882940800162032,159,"[2402.0674995581307, 156123.90051309267, 10632.467133601507, 64959.16713074843, 151941.29753518105, 105885.15701572101, 22337.772029916447, 12453.255742788315, 24078.942633152008]"
-0.7885670748632538,0.8005606447075134,0.7885670748632538,"{'max_depth': 7, 'num_leaves': 50, 'subsample': 0.898179732490885, 'colsample_bytree': 0.6353335131534102, 'reg_alpha': 0.029818403840971733, 'reg_lambda': 0.3547809205297087, 'min_child_samples': 90, 'min_split_gain': 0.023805484101673255, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",261,7.586062799906358,113,"[2551.053899606069, 144836.34159706035, 12849.343042751154, 66551.15056109428, 159268.1338585218, 105587.05081733067, 22873.894971251488, 15498.669005731741, 23820.776188294094]"
-0.7883185665252611,0.7987075052744051,0.7883185665252611,"{'max_depth': 8, 'num_leaves': 20, 'subsample': 0.9147619706456954, 'colsample_bytree': 0.6800616468198171, 'reg_alpha': 0.026640450859597084, 'reg_lambda': 1.4859988713737802, 'min_child_samples': 85, 'min_split_gain': 0.007917914739998966, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",262,10.473388300044462,262,"[2430.1205159028373, 165862.08292816082, 10056.007478535175, 65309.263122200966, 143558.86850102743, 107178.4687701265, 23326.429180463154, 12271.353634277979, 22091.19349181652]"
-0.7883352436560239,0.7988627587885397,0.7883352436560239,"{'max_depth': 8, 'num_leaves': 35, 'subsample': 0.9360375626986593, 'colsample_bytree': 0.6598596922077218, 'reg_alpha': 0.06803103025945094, 'reg_lambda': 2.1645841158488306, 'min_child_samples': 105, 'min_split_gain': 0.020305499806303404, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",263,8.388210100121796,140,"[2330.743613322576, 146615.95374282202, 11610.630066156387, 65375.44476977984, 158977.6778461933, 105767.58762387435, 22529.430087804794, 13438.43099228541, 22169.86084206899]"
-0.7890805516188896,0.7993635839070431,0.7890805516188896,"{'max_depth': 7, 'num_leaves': 40, 'subsample': 0.8472479104423254, 'colsample_bytree': 0.7492314826762552, 'reg_alpha': 0.2506395150553015, 'reg_lambda': 0.5668542015365527, 'min_child_samples': 70, 'min_split_gain': 0.0021318738679982447, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",264,7.078564400086179,118,"[2165.923244635264, 134496.3202486833, 10574.847439269224, 66332.10162989299, 176034.67387298742, 100034.09561618169, 23430.27782034874, 12124.285016785065, 23395.53632100423]"
-0.7889414105015634,0.7965987466253605,0.7889414105015634,"{'max_depth': 7, 'num_leaves': 25, 'subsample': 0.9084986970168454, 'colsample_bytree': 0.7259337463520903, 'reg_alpha': 0.47087303041659934, 'reg_lambda': 0.7983146776152936, 'min_child_samples': 95, 'min_split_gain': 8.733329507598642e-06, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",265,7.763612299924716,149,"[2055.943127632141, 141750.0184760491, 8248.228403846422, 64828.31650964419, 170822.81514747938, 97794.12041433652, 22775.875556230545, 8840.88087884585, 23289.659027496975]"
-0.7887950559454432,0.8003949859434366,0.7887950559454432,"{'max_depth': 8, 'num_leaves': 35, 'subsample': 0.8921464020436343, 'colsample_bytree': 0.6713241777624498, 'reg_alpha': 0.021639514616464153, 'reg_lambda': 1.247698647614841, 'min_child_samples': 60, 'min_split_gain': 0.010985389138355152, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",266,7.799628499895334,152,"[2494.9980301856995, 150657.93939479193, 11926.15242667993, 65929.76643168926, 156798.95801830292, 106507.79016423225, 22839.494414369266, 14773.257385492325, 23963.81024948756]"
-0.7887966752615293,0.7983684494239691,0.7887966752615293,"{'max_depth': 8, 'num_leaves': 45, 'subsample': 0.8604705172540069, 'colsample_bytree': 0.7389763710906964, 'reg_alpha': 0.19796786379349424, 'reg_lambda': 0.4899945584476204, 'min_child_samples': 80, 'min_split_gain': 0.026722179370180208, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",267,6.726417199941352,93,"[2099.454497973124, 132399.0269214312, 10348.050143559774, 65394.727135658264, 175743.226389726, 99222.9707218806, 23662.532303333282, 11124.657123565674, 22279.68114042282]"
-0.7885469569699685,0.8015185030163529,0.7885469569699685,"{'max_depth': 7, 'num_leaves': 55, 'subsample': 0.8174132057735497, 'colsample_bytree': 0.6457112162214431, 'reg_alpha': 0.014228538244794824, 'reg_lambda': 1.005755394545278, 'min_child_samples': 85, 'min_split_gain': 0.01734038829578802, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",268,7.393648699857295,113,"[2682.7490319013596, 145275.15854292116, 13580.54232560595, 66239.05942602952, 159555.91320180893, 106089.27390225728, 23266.84283343951, 16444.803448975086, 22981.030849377315]"
-0.7882097693209283,0.7968647651646302,0.7882097693209283,"{'max_depth': 8, 'num_leaves': 30, 'subsample': 0.8815829786206949, 'colsample_bytree': 0.7078854850422104, 'reg_alpha': 0.010013407934376784, 'reg_lambda': 1.8874165655850081, 'min_child_samples': 100, 'min_split_gain': 0.032763650717548415, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",269,7.923921899870038,133,"[2125.0425731341043, 153688.22144587836, 9779.655884027481, 64936.7117600441, 151211.9504278501, 104007.71080700557, 22681.06803925832, 10796.94171754519, 21864.237551371258]"
-0.7891545181185914,0.797542660621572,0.7891545181185914,"{'max_depth': 8, 'num_leaves': 25, 'subsample': 0.9281248168214158, 'colsample_bytree': 0.7607432564967394, 'reg_alpha': 0.03840977383635593, 'reg_lambda': 0.8784491077761449, 'min_child_samples': 70, 'min_split_gain': 0.004335629807274, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",270,7.7236122998874635,156,"[2056.450489362081, 143588.58613944054, 8471.014648834864, 65009.53786357244, 169743.317860047, 99073.1986035506, 23051.500214338303, 9798.457817792892, 24150.726483186085]"
-0.7886410516576777,0.7957794158300352,0.7886410516576777,"{'max_depth': 7, 'num_leaves': 20, 'subsample': 0.8283350995711386, 'colsample_bytree': 0.6881313860837377, 'reg_alpha': 0.05837360691150262, 'reg_lambda': 0.2737180079513567, 'min_child_samples': 110, 'min_split_gain': 0.012888795404894066, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",271,9.818057599943131,182,"[1965.459166487058, 163361.06701846918, 7916.798876007398, 64358.74423829714, 142217.36495844522, 105589.24197459221, 22662.85774020354, 8619.228471040726, 23556.595053831737]"
-0.7883448618200385,0.79820369078783,0.7883448618200385,"{'max_depth': 8, 'num_leaves': 40, 'subsample': 0.8442451267449658, 'colsample_bytree': 0.6998109708728945, 'reg_alpha': 0.032457088947616994, 'reg_lambda': 1.5359343890307933, 'min_child_samples': 75, 'min_split_gain': 0.008499342836709004, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",272,7.008188399951905,109,"[2298.6889473994574, 143821.0547769467, 11156.83780948321, 64706.96023551623, 159005.77967278162, 104382.16221940517, 22618.90135029952, 12262.954014996687, 21925.834750970203]"
-0.7888860277159653,0.8000820329859629,0.7888860277159653,"{'max_depth': 8, 'num_leaves': 50, 'subsample': 0.8516147438003355, 'colsample_bytree': 0.8531599378417207, 'reg_alpha': 0.04757274181292588, 'reg_lambda': 0.37765255649160695, 'min_child_samples': 90, 'min_split_gain': 0.04682219567310994, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",273,6.917017900152132,96,"[2029.031550725301, 135378.9745899836, 9908.57838666439, 67322.14035987854, 175477.1467103958, 97896.13128383954, 25780.12282395363, 13558.67041905721, 21851.28235912323]"
-0.7893418497715795,0.7996170033136276,0.7893418497715795,"{'max_depth': 7, 'num_leaves': 35, 'subsample': 0.9040201895912287, 'colsample_bytree': 0.8839950194264605, 'reg_alpha': 0.14401652672981266, 'reg_lambda': 1.1415578694226522, 'min_child_samples': 95, 'min_split_gain': 0.0001305088197168982, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",274,7.571914699859917,140,"[2135.2594664891562, 148904.45567731062, 9232.629765704274, 67763.39241814613, 165987.48124972978, 96900.99998079737, 25383.986034234364, 12032.042065223059, 22564.67857638995]"
-0.7885288673074965,0.7995142433400361,0.7885288673074965,"{'max_depth': 7, 'num_leaves': 55, 'subsample': 0.9635382421343451, 'colsample_bytree': 0.914549060665642, 'reg_alpha': 0.14562555308305117, 'reg_lambda': 2.4414624704681436, 'min_child_samples': 70, 'min_split_gain': 0.029050516983038344, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",275,6.508143100189045,91,"[1922.8619832992554, 131786.0147737662, 9957.63115119934, 66677.61719814937, 177963.3369588852, 95592.39977582295, 26142.826620260876, 12843.352810541788, 20616.868295828503]"
-0.7881061164292597,0.7990190016659033,0.7881061164292597,"{'max_depth': 6, 'num_leaves': 45, 'subsample': 0.9388847656467001, 'colsample_bytree': 0.8716003755196454, 'reg_alpha': 0.18344796870733054, 'reg_lambda': 1.1267332113058508, 'min_child_samples': 65, 'min_split_gain': 0.02243181403114652, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",276,7.290383899817243,123,"[1887.847110470136, 139194.45522506535, 9455.80987761418, 69122.3754188617, 169826.02952425307, 98674.13904111956, 25039.510260184605, 12041.336924806237, 21695.01383159558]"
-0.7883668239104309,0.8002850948121298,0.7883668239104309,"{'max_depth': 6, 'num_leaves': 35, 'subsample': 0.9772578716567604, 'colsample_bytree': 0.8832013946495443, 'reg_alpha': 0.42110851791679604, 'reg_lambda': 3.914445916222612, 'min_child_samples': 85, 'min_split_gain': 0.014622533293062664, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",277,8.84831040003337,187,"[2087.6241449415684, 151166.07462317994, 9914.202624291182, 67640.29117934902, 164221.3559214274, 97770.47906986375, 24673.737520217896, 13027.384667433798, 21608.3836752971]"
-0.7875997518341031,0.7984891639783913,0.7875997518341031,"{'max_depth': 7, 'num_leaves': 15, 'subsample': 0.9569601428354543, 'colsample_bytree': 0.8929681630047785, 'reg_alpha': 0.11358301873656003, 'reg_lambda': 2.9531760658039383, 'min_child_samples': 130, 'min_split_gain': 0.036041136967187824, 'learning_rate': 0.05, 'objective': 'binary', 'metric': 'auc', 'boosting_type': 'gbdt', 'verbose': -1, 'random_state': 42, 'is_unbalance': True, 'force_col_wise': True}",278,12.713131100172177,367,"[2013.9829772313435, 181768.44072186947, 7834.457994778951, 65629.70269743602, 139994.6354615291, 98729.63941884041, 23276.00774864356, 11500.58989071846, 19424.73734164238]"
